tender_id,award_file,award_pages,award_template,award_ministry,award_ministry_id,award_agency,award_agency_id,award_procuring_entity,award_procuring_entity_id,award_procuring_entity_code,award_district,award_for,award_method,award_source_of_funds,award_development_partner,award_project,award_project_id,award_invitation_ref,award_package_no,award_package_name,contract_no,contract_description,work_location,winner,winner_id,winner_page,winner_location,winner_tenderer_id,contract_value_taka,contract_value_original,advertised_date,noa_date,signed_date,work_start_date,work_completion_date,tenders_sold,tenders_received,tenders_responsive,bid_counts_printed,performance_security_on_time,contract_signed_on_time,award_officer,award_officer_id,award_officer_designation,beneficial_owners
1013270,Contract_Awards_PDFs/Tender_1013270.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Superintending Engineer (Civil Circle-4),og0014,,Dhaka,Works,OTM,Own Fund Own fund,NA,Construction of different types of Buildings/Roads/Infrastructure under RAJUK Jurisdiction,pr0011,RAJUK/SECC-4/Road-12,RAJUK/SECC-4/Road-12,"Drain Construction work by Brick of Sector-16, Block-G & H at Uttara Residential Area Of Rajuk, Dhaka.",RAJUK/SECC-4/Road-12,"Drain Construction work by Brick of Sector-16, Block-G & H at Uttara Residential Area Of Rajuk, Dhaka.",Uttara Residential area,M/s Shafique and Sons,co0025,1,"Cha-72/1, North Badda, Badda Tower (10th FL), Badda, Dhaka-1212",,25720105.086,25720105.086,2024-09-10,2024-10-30,2024-11-25,2024-11-10,2025-03-03,9,6,3,yes,yes,yes,Md Mobarak Hossain,pp0009,Superintending Engineer,0
1014738,Contract_Awards_PDFs/Tender_1014738.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Office of the Superintending Engineer (Electrical),og0011,,Dhaka,Works,OTM,Own Fund Own fund,NA,"Instalation of CCTV, Solar, PABX",pr0012,Rajuk/Electrical-1/24/W-08,Rajuk/Electrical-1/24/W-08,Yearly Servicing & Maintenance of CCTV and PABX System (Including Spare Parts) for Rajuk Main and Annex Building.,25.39.0000.063.07.008.2024,Yearly Servicing & Maintenance of CCTV and PABX System (Including Spare Parts) for Rajuk Main and Annex Building.,Rajuk Main and Annex Building,M/S Raj Development Construction,co0026,1,"Dogair Natun Utturpara, Sarulia, Demra, Dhaka",,6008902.2,6008902.200,2024-10-06,2024-12-12,2025-01-06,2024-12-01,2025-12-01,6,4,1,yes,yes,yes,MOHAMMAD NAZMUS SAKIB JAMALI,pp0007,Sup. Eng. (Elec.),0
1016323,Contract_Awards_PDFs/Tender_1016323.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Cox's Bazar Development Authority,og0020,Cox's Bazar Development Authority,og0020,,Cox's Bazar,Works,OTM,Revenue Government,NA,NA,pr0003,CoxDA/Rev/Works/OTM/OBMR/FY2024-25,CoxDA/Rev/Works/OTM/OBMR/FY2024-25,Maintenance and repair works of CoxDA office building. FY2024-25,CoxDA/Rev/Works/OTM/OBMR/FY2024-25,Maintenance and repair of CoxDA office building. FY2024-25,"CoxDA Bhaban, Coxsbazar",Sumon Enterprise,co0027,1,"House#8, Avenue#2, Block#G, Sec#2, Mirpur, Dhaka-1216",,3596400,3596400.000,2024-09-19,2024-11-07,2024-11-21,2024-11-08,2025-02-05,4,3,3,yes,yes,yes,Tahsin Bin Alam,pp0013,Member (Engineer),0
1016492,Contract_Awards_PDFs/Tender_1016492.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Cox's Bazar Development Authority,og0020,Cox's Bazar Development Authority,og0020,,Cox's Bazar,Goods,OTM,Revenue Government,NA,NA,pr0003,CoxDA/Rev/2024-25/Speedboat,CoxDA/Rev/2024-25/Goods/Speedboat,Supply & installation of speed boat spare parts of CoxDA. (FY 2024-2025),CoxDA/Rev/2024-25/Speedboat,Supply & installation of speed boat spare parts of CoxDA. (FY 2024-2025),Coxs Bazar Sadar,Nahar Construction,co0028,1,"2/1, Mobarok mension, Janata road, Tekpara, Cox'sbazar-4700, Bangladesh.",,75010.025,75010.025,2024-09-19,2024-11-04,2024-11-18,2024-10-24,2024-11-28,1,1,1,yes,yes,yes,Tahsin Bin Alam,pp0013,Member (Engineer),0
1016870,Contract_Awards_PDFs/Tender_1016870.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Cox's Bazar Development Authority,og0020,Cox's Bazar Development Authority,og0020,,Cox's Bazar,Goods,OTM,Revenue Government,NA,NA,pr0003,CoxDA/Rev/2024-25/Goods/LightVehicle,CoxDA/Rev/2024-25/Goods/LightVehicle,"Supply & Installation of spare parts of Light Vehicles (Toyota Yaris, Mitsubishi ASX & Motorcycle) of CoxDA. (FY 2024- 2025)",CoxDA/Rev/2024-25/Goods/LightVehicle,"Supply & Installation of spare parts of Light Vehicles (Toyota Yaris, Mitsubishi ASX & Motorcycle) of CoxDA. (FY 2024- 2025)",Coxs Bazar Sadar,Nahar Construction,co0028,1,"2/1, Mobarok mension, Janata road, Tekpara, Cox'sbazar-4700, Bangladesh.",,170008.102,170008.102,2024-09-19,2024-11-04,2024-11-18,2024-10-24,2024-11-28,1,1,1,yes,yes,yes,Tahsin Bin Alam,pp0013,Member (Engineer),0
1023051,Contract_Awards_PDFs/Tender_1023051.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Uttara Apartment Project,og0012,,Dhaka,Goods,OTM,Own Fund Own Fund,NA,NA,pr0003,RAJUK/UAP/PD/IFT/Temple/SS-08,UAP/EM/2024-2025/GD-08,"Supply, Installation, Testing and Commissioning of 01 No. 150 KVA, 11/0.415 KV 50 Hz Electric Sub-station for the 02 (two) storied Hindus Temple under the Project of ""Construction of Residential Apartment Building for Low & Middle Income Group of people at Sector-18, Block-A, Uttara, Dhaka.""",RAJUK/UAP/PD/IFT/Temple/SS-08,"Supply, Installation, Testing and Commissioning of 01 No. 150 KVA, 11/0.415 KV 50 Hz Electric Sub-station for the 02 (two) storied Hindus Temple under the Project of ""Construction of Residential Apartment Building for Low & Middle Income Group of people at Sector-18, Block-A, Uttara, Dhaka.""",Uttara Apartment Project Sector-18 Block-A Uttara Dhaka,The Continantal Builders,co0029,1,"370/A Khilgaon, Tilpapara, Dhaka.",,5380000,5380000.000,2024-10-07,2025-01-23,2025-02-20,2024-12-04,2025-06-02,7,6,6,yes,yes,yes,Mohammad Muzaffar Uddin,pp0004,PD (Uttara Appartment),0
1023052,Contract_Awards_PDFs/Tender_1023052.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Uttara Apartment Project,og0012,,Dhaka,Goods,OTM,Own Fund Own Fund,NA,NA,pr0003,RAJUK/UAP/PD/IFT/Central Mosque/Lift-13,UAP/EM/2024-2025/GD-13,"Supply, Installation, Testing and Commissioning of 02 Nos 2000 KG Passenger Lift for 05 Storied Central Mosque Building under the Project of ""Construction of Residential Apartment Building for Low & Middle Income Group of people at Sector-18, Block-A, Uttara, Dhaka.""",RAJUK/UAP/PD/IFT/Central Mosque/Lift-13,"Supply, Installation, Testing and Commissioning of 02 Nos 2000 KG Passenger Lift for 05 Storied Central Mosque Building under the Project of ""Construction of Residential Apartment Building for Low & Middle Income Group of people at Sector-18, Block-A, Uttara, Dhaka.""",Uttara Apartment Project Sector 18 Block A Uttara Dhaka,Speed Engineers & Technology.,co0030,1,"Plot No-711/1-2, Road No-11, Baitul Aman Housing Society,Adabor, Shyamoli ,Dhaka-1207,Bangladesh.",,10448400.407,10448400.407,2024-10-14,2025-01-19,2025-02-16,2024-12-02,2025-03-02,10,9,9,yes,yes,yes,Mohammad Muzaffar Uddin,pp0004,PD (Uttara Appartment),0
1023053,Contract_Awards_PDFs/Tender_1023053.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Uttara Apartment Project,og0012,,Dhaka,Goods,OTM,Own Fund Own Fund,NA,NA,pr0003,RAJUK/UAP/PD/IFT/Lift/Parking-13,UAP/EM/GD-13,"Supply, Installation, Testing and Commissioning of 02 Nos 630 KG Passenger Lift for the Parking Building under the Project of ""Construction of Residential Apartment Building for Low & Middle Income Group of people at Sector-18, Block- A, Uttara, Dhaka.",RAJUK/UAP/PD/IFT/Lift/Parking-13,"Supply, Installation, Testing and Commissioning of 02 Nos 630 KG Passenger Lift for the Parking Building under the Project of ""Construction of Residential Apartment Building for Low & Middle Income Group of people at Sector-18, Block- A, Uttara, Dhaka.","Uttara Apartment Project, Sector-18, Block-A, Uttara, Dhaka",WALTON HI-TECH INDUSTRIES PLC.,co0031,1,"Plot-1088,Block-I,Bashundhara R/A, P.O-Khilkhet, P.S- Vatara, Dhaka-1229",,5389730.275,5389730.275,2024-11-28,2025-02-04,2025-02-24,2024-12-24,2025-06-22,6,5,5,yes,yes,yes,Mohammad Muzaffar Uddin,pp0004,PD (Uttara Appartment),0
1023054,Contract_Awards_PDFs/Tender_1023054.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Uttara Apartment Project,og0012,,Dhaka,Goods,OTM,Own Fund Own Fund,NA,NA,pr0003,RAJUK/UAP/PD/IFT/Gen/Parking-02,UAP/EM/GD-02,"Supply, Installation, Testing and Commissioning of 01 No 100 KVA Generator for the Parking Building under the Project of ""Construction of Residential Apartment Building for Low & Middle Income Group of people at Sector-18, Block-A, Uttara, Dhaka"".",RAJUK/UAP/PD/IFT/Gen/Parking-02,"Supply, Installation, Testing and Commissioning of 01 No 100 KVA Generator for the Parking Building under the Project of ""Construction of Residential Apartment Building for Low & Middle Income Group of people at Sector-18, Block-A, Uttara, Dhaka"".","Uttara Apartment Project, Sector-18, Block-A, Uttara, Dhaka",M/S. Miaze Enterprise,co0032,1,"Plot # 1,1/1 Naya Paltan Rupayan Taj, Office Suit-D1, Box Culvert Road, Dhaka-1000, Bangladesh.",,2499992.21,2499992.210,2024-11-24,2025-02-20,2025-03-18,2024-12-24,2025-06-22,7,5,5,yes,yes,yes,Mohammad Muzaffar Uddin,pp0004,PD (Uttara Appartment),0
1023057,Contract_Awards_PDFs/Tender_1023057.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Uttara Apartment Project,og0012,,Dhaka,Goods,OTM,Own Fund Own Fund,NA,NA,pr0003,RAJUK/UAP/PD/IFT/CCTV/Temple-18,UAP/EM/GD-18,"Supply, Installation, Testing and Commissioning of CCTV System for the Hindus Temple under the Project of ""Construction of Residential Apartment Building for Low & Middle Income Group of people at Sector-18, Block-A, Uttara ,Dhaka"".",RAJUK/UAP/PD/IFT/CCTV/Temple-18,"Supply, Installation, Testing and Commissioning of CCTV System for the Hindus Temple under the Project of ""Construction of Residential Apartment Building for Low & Middle Income Group of people at Sector-18, Block-A, Uttara ,Dhaka"".","Uttara Apartment Project, Sector-18, Block-A, Uttara, Dhaka",T.S Enterprise,co0014,1,"28, Malibagh Chowdhury Para, Dhaka.",,622304.036,622304.036,2024-11-24,2025-02-04,2025-02-24,2024-12-26,2025-02-24,14,14,14,yes,yes,yes,Mohammad Muzaffar Uddin,pp0004,PD (Uttara Appartment),0
1023060,Contract_Awards_PDFs/Tender_1023060.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Uttara Apartment Project,og0012,,Dhaka,Goods,OTM,Own Fund Own Fund,NA,NA,pr0003,RAJUK/UAP/PD/IFT/Solar/Commercial-28,UAP/EM/GD-28,"Supply, Installation, Testing and Commissioning of additional Solar panel system for the Commercial Complex including Community Center & Kitchen Super shop under the Project of ""Construction of Residential Apartment Building for Low & Middle Income Group of people at Sector-18, Block-A, Uttara, Dhaka"".",RAJUK/UAP/PD/IFT/Solar/Commercial-28,"Supply, Installation, Testing and Commissioning of additional Solar panel system for the Commercial Complex including Community Center & Kitchen Super shop under the Project of ""Construction of Residential Apartment Building for Low & Middle Income Group of people at Sector-18, Block-A, Uttara, Dhaka"".","Uttara Apartment Project, Sector-18, Block-A, Uttara, Dhaka",Gess Bangladesh,co0011,1,"53-54 ,Gess Bangladesh ,Ocean City ,Chakaria ,Cox'sBazar",,4371342.068,4371342.068,2025-02-17,2025-04-20,2025-05-14,2025-03-27,2025-06-25,13,9,9,yes,yes,yes,Mohammad Muzaffar Uddin,pp0004,PD (Uttara Appartment),0
1023061,Contract_Awards_PDFs/Tender_1023061.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Uttara Apartment Project,og0012,,Dhaka,Goods,OTM,Own Fund Own Fund,NA,NA,pr0003,RAJUK/UAP/PD/IFT/CCTV/Parking-19,UAP/EM/GD-19,"Supply, Installation, Testing and Commissioning of CCTV System for the Parking Building under the Project of ""Construction of Residential Apartment Building for Low & Middle Income Group of people at Sector-18, Block-A, Uttara, Dhaka"".",RAJUK/UAP/PD/IFT/CCTV/Parking-19,"Supply, Installation, Testing and Commissioning of CCTV System for the Parking Building under the Project of ""Construction of Residential Apartment Building for Low & Middle Income Group of people at Sector-18, Block-A, Uttara, Dhaka"".","Uttara Apartment Project, Sector-18, Block-A, Uttara, Dhaka",T.S Enterprise,co0014,1,"28, Malibagh Chowdhury Para, Dhaka.",,1978340.549,1978340.549,2024-11-24,2025-02-20,2025-03-19,2024-12-24,2025-03-24,14,12,12,yes,yes,yes,Mohammad Muzaffar Uddin,pp0004,PD (Uttara Appartment),0
1023333,Contract_Awards_PDFs/Tender_1023333.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,"Construction Division-1, Chattogram Development Authority",og0021,2001,Chattogram,Works,OTM,Own Fund Own Fund,NA,NA,pr0003,CD1/dewanhat/remwrk/e39,CD1/dewanhat/rw/e/39,"Remaining Works at CDA Dewanhat Apartment Complex, Chattogram.",CD1/dewanhat/remwrk/e39/110,"Remaining Works at CDA Dewanhat Apartment Complex, Chattogram.","Dewanhat, Chittagong",M/S. Amanat Enterprise,co0033,1,"39, Urdu Road, Lalbag, Dhaka",,11731574.383,11731574.383,2024-10-07,2025-03-19,2025-04-13,2025-04-16,2025-10-10,2,2,1,yes,yes,yes,Kazi Kader Newaz,pp0006,Executive Engineer,0
1024374,Contract_Awards_PDFs/Tender_1024374.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Cox's Bazar Development Authority,og0020,Cox's Bazar Development Authority,og0020,,Cox's Bazar,Goods,OTM,Revenue Government,NA,NA,pr0003,CoxDA/Rev/2024-25/Goods/Seminar,CoxDA/Rev/2024-24/Goods/Seminar,"Supply of Goods and Related Service for Organizing Various Seminars by Coxâ??s Bazar Development Authority, Cox's Bazar. FY 2024-25",CoxDA/Rev/2024- 25/Goods/Seminar/1024374,"Supply of Goods and Related Service for Organizing Various Seminars by Coxâ??s Bazar Development Authority, Cox's Bazar. FY 2024-25",CoxsBazar,M/S M R Enterprise,co0034,1,"23/D, Puran Paltan Line, Dhaka, PO-1000",,865887.789,865887.789,2024-10-09,2024-11-14,2024-12-10,2024-11-14,2025-06-19,3,3,3,yes,yes,yes,Tahsin Bin Alam,pp0013,Member (Engineer),0
1024391,Contract_Awards_PDFs/Tender_1024391.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Cox's Bazar Development Authority,og0020,Cox's Bazar Development Authority,og0020,,Cox's Bazar,Works,OTM,Revenue Government,NA,NA,pr0003,CoxDA/Rev/2024-25/Works/Street Light,CoxDA/Rev/2024-24/Works/Street Light,"Supply, Installation & Commissioning of Street Lights in Kutubdia Upazilla of Coxs Bazar District. FY 2024-25",CoxDA/Rev/2024- 25/Works/Street Light/1024391,"Supply, Installation & Commissioning of Street Lights in Kutubdia Upazilla of Coxs Bazar District. FY 2024-25",Kutubdia Upazilla,PAVILLION BUILDERS,co0035,1,"LIGHT HOUSE ROAD ,KOLATOLI COXBAZAR",,1350000.001,1350000.001,2024-10-09,2024-11-14,2024-12-03,2024-12-08,2025-05-30,4,4,3,yes,yes,yes,Tahsin Bin Alam,pp0013,Member (Engineer),0
1024467,Contract_Awards_PDFs/Tender_1024467.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Cox's Bazar Development Authority,og0020,Cox's Bazar Development Authority,og0020,,Cox's Bazar,Goods,OTM,Revenue Government,NA,NA,pr0003,CoxDA/Rev/2024-25/Deep Cleaning,CoxDA/Rev/2024-25/Deep Cleaning,Purchasing of Cleaning Materials for Cox's Bazar Development Authority. FY 2024-25.,CoxDA/Rev/2024- 25/Deep Cleaning/1024467,Purchasing of Cleaning Materials for Cox's Bazar Development Authority. FY 2024-25.,Coxs Bazar,Jahan Enterprise,co0036,1,"115/A, Tejturibazar Choklane East Rajabazar. Dhaka 1215.",,784699.145,784699.145,2024-10-09,2024-11-14,2024-12-08,2024-11-17,2025-06-19,3,3,2,yes,yes,yes,Tahsin Bin Alam,pp0013,Member (Engineer),0
1024517,Contract_Awards_PDFs/Tender_1024517.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Cox's Bazar Development Authority,og0020,Cox's Bazar Development Authority,og0020,,Cox's Bazar,Goods,OTM,Revenue Government,NA,NA,pr0003,CoxDA/Rev/2024-25/Goods/Heavy-Equipment,CoxDA/Rev/2024-2025/Goods/Heavy-Equipment,"Procurement of Various Parts of CoxDA Heavy Vehicles, Generator, Air Cooler & Fire Pump for Repair and Maintenance. (FY 2024-2025)",CoxDA/Rev/2024-2025/Goods/Heavy-Equipment,"Procurement of Various Parts of CoxDA Heavy Vehicles, Generator, Air Cooler & Fire Pump for Repair and Maintenance. (FY 2024-2025)",Coxs Bazar Sadar,Nahar Construction,co0028,1,"2/1, Mobarok mension, Janata road, Tekpara, Cox'sbazar-4700, Bangladesh.",,994560.567,994560.567,2024-10-09,2024-11-20,2024-11-21,2024-11-05,2024-12-19,2,2,2,yes,yes,yes,Tahsin Bin Alam,pp0013,Member (Engineer),0
1024525,Contract_Awards_PDFs/Tender_1024525.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Cox's Bazar Development Authority,og0020,Cox's Bazar Development Authority,og0020,,Cox's Bazar,Goods,OTM,Revenue Government,NA,NA,pr0003,CoxDA/Rev/2024-25/OTM/Goods/Furniture,CoxDA/Rev/2024-2025/Goods/Furniture,Procurement and Repair of CoxDA Furniture (FY 2024-2025),CoxDA/Rev/2024-2025/Goods/Furniture,Procurement and Repair of CoxDA Furniture (FY 2024-2025),Coxs Bazar Sadar,Lucky Star,co0037,1,"790/3-A,West Kajipara,Mirpur,Dhaka-1216,Bangladesh.",,481950.477,481950.477,2024-10-09,2024-11-20,2024-12-18,2024-12-05,2024-12-31,3,3,3,yes,yes,yes,Tahsin Bin Alam,pp0013,Member (Engineer),0
1024787,Contract_Awards_PDFs/Tender_1024787.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Cox's Bazar Development Authority,og0020,Cox's Bazar Development Authority,og0020,,Cox's Bazar,Goods,OTM,Revenue Government,NA,NA,pr0003,CoxDA/Rev/Goods/OTM/EE/FY2024-25,CoxDA/Rev/Goods/OTM/EE/FY2024-25,Purchases of engineering tools and other equipment. FY2024-25,CoxDA/Rev/Goods/OTM/EE/FY2024-25,Purchases of engineering tools and other equipment. FY2024-25,"CoxDA Bhaban, Coxsbazar",M/S Kamol Trade International,co0038,1,"Kader Shopping mall,10 hatkhola, Frist Floor Suit No:-F-11 Dhaka-1203",,889500.456,889500.456,2024-10-09,2024-11-18,2024-12-10,2024-11-24,2024-12-26,2,2,1,yes,yes,yes,Tahsin Bin Alam,pp0013,Member (Engineer),0
1024807,Contract_Awards_PDFs/Tender_1024807.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Cox's Bazar Development Authority,og0020,Cox's Bazar Development Authority,og0020,,Cox's Bazar,Goods,OTM,Revenue Government,NA,NA,pr0003,CoxDA/Rev/Goods/OTM/Com/FY2024-25,CoxDA/Rev/Goods/OTM/Com/FY2024-25,Purchases of Computers and other equipment. FY2024-25,CoxDA/Rev/Goods/OTM/Com/FY2024-25,Purchases of Computers and other equipment. FY2024-25,"CoxDA Bhaban, Coxsbazar",Smart Technologies (BD) Ltd.,co0039,1,"Jahir Smart Tower, 205/1 and 205/1/A, West Kafrul, Begum Rokeya Sharani, Dhaka-1206, Bangladesh",,3442695.162,3442695.162,2024-10-09,2024-11-20,2024-12-18,2024-11-21,2024-12-23,8,5,2,yes,yes,yes,Tahsin Bin Alam,pp0013,Member (Engineer),0
1024943,Contract_Awards_PDFs/Tender_1024943.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Cox's Bazar Development Authority,og0020,Cox's Bazar Development Authority,og0020,,Cox's Bazar,Goods,OTM,Revenue Government,NA,NA,pr0003,CoxDA/Rev/2024-25/OTM/Goods/Gift-Item,CoxDA/Rev/2024-25/OTM/Goods/Gift-Item,Supply of Gift Items for Cox's Bazar Development Authority at Cox's Bazar. (FY 2024-25),CoxDA/Rev/2024-25/OTM/Goods/Gift-Item,Supply of Gift Items for Cox's Bazar Development Authority at Cox's Bazar. (FY 2024-25),Coxs Bazar Development Authority,Jahan Enterprise,co0036,1,"115/A, Tejturibazar Choklane East Rajabazar. Dhaka 1215.",,1701121.801,1701121.801,2024-10-14,2024-12-04,2024-12-22,2024-11-20,2024-12-31,4,4,2,yes,yes,yes,Tahsin Bin Alam,pp0013,Member (Engineer),0
1024948,Contract_Awards_PDFs/Tender_1024948.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Cox's Bazar Development Authority,og0020,Cox's Bazar Development Authority,og0020,,Cox's Bazar,Goods,OTM,Revenue Government,NA,NA,pr0003,CoxDA/Rev/2024-25/OTM/Goods/Stationery,CoxDA/Rev/2024-25/OTM/Goods/Stationery,Supply of different Stationery Items for Cox's Bazar Development Authority at Cox's Bazar. (FY 2024-25),CoxDA/Rev/2024-25/OTM/Goods/Stationery,Supply of different Stationery Items for Cox's Bazar Development Authority at Cox's Bazar. (FY 2024-25),Coxs Bazar Development Authority,M/S Kamol Trade International,co0038,1,"Kader Shopping mall,10 hatkhola, Frist Floor Suit No:-F-11 Dhaka-1203",,1435753.901,1435753.901,2024-10-15,2024-11-20,2024-12-10,2024-11-20,2024-12-31,7,5,3,yes,yes,yes,Tahsin Bin Alam,pp0013,Member (Engineer),0
